time,user,user_id,name,text,loc,time_zone,statuses_count,followers_count,friends_count,source,lat,lon,mood
2012-06-18 11:44:45 -0700,bergmanj,18258820,bergmanj,"Dude painting portraits in Harvard Square has a sign that says ""free portraits, with tip"" #thatsnothowitworks",boston,Eastern Time (US & Canada),12802,344,243,TwitterforiPhone,42.3584308,-71.0597732,2
2012-06-18 11:44:28 -0700,iamjackiebrown,349691546,jackie brown,"RT @HarvardHealth: If you automatically reach for a pill when something hurts, try these other, safer options. http://t.co/WkVgPd1E",stuck in the middle,,3219,202,1259,web,49.4596496,11.0898249,2
2012-06-18 11:44:14 -0700,Amanda_Hayes13,537631612,Amanda Hayes,@AmandaDFrancis thank god ur not moving. And Oxfords like the Harvard of the uk. I thought we made it clear that YOU'RE the smart Amanda,Massachusetts ,,191,11,20,TwitterforiPhone,42.4072107,-71.3824374,4
2012-06-18 11:44:10 -0700,erwinchuk,14517751,Erwin Chuk,@hudsinfo Farmers' Market at @Harvard begins tomorrow! New location in front of  @HarvardMuseum. http://t.co/VLNW2HTK,"Cambridge, MA",Eastern Time (US & Canada),1193,767,1603,TwitterforiPad,42.3736158,-71.10973349999999,4
2012-06-18 11:43:44 -0700,mariusmele,47941511,Mario Mele,"RT @CBisogniero: Lunch earlier today w/ Italian academic community at @Harvard: great minds in areas of medicine, physics, literature, government, research","salerno, italy",Rome,7918,618,683,web,40.6779567,14.7659122,4
2012-06-18 11:43:25 -0700,Devil_M87,592972538,unknown,"RT @HarvardHealth: If you automatically reach for a pill when something hurts, try these other, safer options. http://t.co/WkVgPd1E",Neverland,Abu Dhabi,14,8,53,web,50.80635239999999,5.0668034,2
2012-06-18 11:43:22 -0700,CBisogniero,534669109,Claudio Bisogniero,"A pleasure to meet at @harvard Mr. Livio Valenti, President of @ItalianSociety",Washington DC,Eastern Time (US & Canada),466,576,80,web,38.8951118,-77.0363658,4
2012-06-18 11:43:05 -0700,NENordiques,202699326,NE Nordiques,"RT @ECACHOCKEYMWD1: Gostibehere (Union), Blackwell (Harvard), Bardbreau &amp; Ryan (Cornell) earned invites to USA Hockey National Jr. Evaluation Camp in August.","Boston, MA",Eastern Time (US & Canada),719,214,454,web,42.3584308,-71.0597732,2
2012-06-18 11:43:00 -0700,imaginatik,11985662,Imaginatik ,"credits to @caitlinmann91, nice post on the flow of innovation http://t.co/Fg47xL5C","Boston, MA, USA",Eastern Time (US & Canada),1028,4303,352,web,42.3584308,-71.0597732,4
2012-06-18 11:42:59 -0700,SarahPalinLinks,19432346,Sarah Palin News    ,"RT @DailyCaller: TheDC Morning: Et tu, Harvard faculty? - http://t.co/rNsGYQry",United States,Eastern Time (US & Canada),76110,12960,193,Buffer,37.09024,-95.712891,2
2012-06-18 11:42:48 -0700,DownsviewChiro,467087097,Downsview Chiro,"From HARVARD MEDICAL SCHOOL - try pain relief outside the pill box (including chiropractic)!
http://t.co/qzHyehzL
#pain #drugfree","Toronto, ON, Canada",,221,154,73,web,43.653226,-79.3831843,2
2012-06-18 11:41:20 -0700,MassEducation,148780457,MassEducation,"Commissioner Killins participates in Project Zero's ""Making Learning Invisible"" event to highlight early ed development http://t.co/CebEdgmI","Boston, Massachusetts",Quito,490,2576,1138,web,42.3584308,-71.0597732,2
2012-06-18 11:41:03 -0700,gradeable,465783931,gradeable ,RT @hgse: Exploring over 200 “how to” books written by 3-5-year-old children in the Boston Public Schools. http://t.co/23wCApAz,"Cambridge, MA",Central Time (US & Canada),244,107,135,TweetDeck,42.3736158,-71.10973349999999,2
2012-06-18 11:41:01 -0700,CBisogniero,534669109,Claudio Bisogniero,"Lunch earlier today w/ Italian academic community at @Harvard: great minds in areas of medicine, physics, literature, government, research",Washington DC,Eastern Time (US & Canada),466,576,80,web,38.8951118,-77.0363658,4
2012-06-18 11:40:41 -0700,CaitlinMann91,242207681,Caitlin Mann,RT @imaginatik: How to sustain the flow of #innovation http://t.co/Fg47xL5C #mgmt #collaboration,Boston,Eastern Time (US & Canada),5475,359,683,WordPresscom,42.3584308,-71.0597732,2
2012-06-18 11:40:34 -0700,iRuleMoney,350858217,I Rule Money,"According to the Harvard Business School website, 65 to 85 percent of all jobs are found through networking. Work those connections!","Princeton,NJ",,648,288,861,HootSuite,40.3572976,-74.6672226,2
2012-06-18 11:40:12 -0700,moiracathleen,71436906,moiracathleen,"This Harvard Law Professor's Use of the Word ""Abdication"" to describe United States Politics is simply brilliant. http://t.co/UjBKgMy5",New York,Eastern Time (US & Canada),12062,991,597,TweetButton,40.7143528,-74.00597309999999,2
2012-06-18 11:39:50 -0700,Truzify,247167513,infowars,RT @moiracathleen: Obama's Former Harvard Law School Professor Says The President Failed to Advance Progressive Cause and Must be Defeated http://t.co/UjBKgMy5,Texas,Mountain Time (US & Canada),4077,190,153,TweetButton,31.9685988,-99.9018131,2
2012-06-18 11:38:32 -0700,MassGLBTyouth,259932224,MA GLBT Youth Comm.,@Harvard RT! Help us procure statewide interest in our historic public hearings happening this Wednesday and Thursday. http://t.co/UeSIwXgg,"Boston, MA",,184,216,236,HootSuite,42.3584308,-71.0597732,2
2012-06-18 11:38:16 -0700,RockSolidRepubs,229119864,We Make No Deals,Former Obama prof: President 'must be defeated' in November: One of President Obama's former Harvard professors ... http://t.co/IkmYXCYM,Washington ,,18094,367,268,twitterfeed,38.8951118,-77.0363658,2
2012-06-18 11:37:55 -0700,flyandfokused,18857864,Philippe,RT @Jersey2Penn88: #overacheivers RT @thedailybeast: America's 25 most crime-rattled colleges http://t.co/9Ya7Igem #UPENN #YALE #HARVARD,"Montclair, NJ",Eastern Time (US & Canada),9415,565,600,TwitterforiPhone,40.8259007,-74.2090053,2
2012-06-18 11:37:01 -0700,drlieber,90035047,Dania ,"On Happiness, Attitude and Embracing Risk when it comes to your career decisions - via Harvard Business Review http://t.co/BHhbuDxe","Cambridge, MA",Central Time (US & Canada),3663,480,420,web,42.3736158,-71.10973349999999,2
2012-06-18 11:35:14 -0700,DME_Consultants,539989796,Dent-Med Economics,"RT @HarvardHealth: If you automatically reach for a pill when something hurts, try these other, safer options. http://t.co/WkVgPd1E","Plano, TX",Eastern Time (US & Canada),171,37,68,web,33.0198431,-96.6988856,2
2012-06-18 11:32:35 -0700,danealdoub,495701036,Daneal,RT @ShiningSerpent: Idc if you went to schulich ivey or harvard unless you're a doctor you're not making 100k out of school,T.O,,100,35,55,TwitterforAndroid,-26.9468463,-65.2857082,2
2012-06-18 11:32:04 -0700,aclyn_iele,24331696,aclyn_iele,I dont know which is better this or the Harvard boys???  http://t.co/zMY5sJB7,"Philadelphia, PA",Quito,3976,89,156,YouTubeoniOS,39.952335,-75.16378900000001,2
2012-06-18 11:31:30 -0700,edu1world,21743537,edu1world,From HLS: Harvard Law School launches new Student Information System (SIS) http://t.co/qEoEWVU5,"Irvington, VA",Eastern Time (US & Canada),5188,1659,1461,TweetMeme,37.6615258,-76.41911429999999,2
2012-06-18 11:30:59 -0700,ECACHOCKEYMWD1,193848106,ECAC HOCKEY,"Gostibehere (Union), Blackwell (Harvard), Bardbreau &amp; Ryan (Cornell) earned invites to USA Hockey National Jr. Evaluation Camp in August.",Albany NY,Eastern Time (US & Canada),141,449,10,web,42.6525793,-73.7562317,2
2012-06-18 11:30:47 -0700,TopFitness03,343343069,TOP Fitness,"RT @HarvardHealth: If you automatically reach for a pill when something hurts, try these other, safer options. http://t.co/WkVgPd1E","Nashua, NH",Eastern Time (US & Canada),55,29,55,web,42.7653662,-71.46756599999999,2
2012-06-18 11:30:20 -0700,HarvardAlumni,19304974,Harvard Alumni Assoc,"RT @harvard 1,000,000,000 people. 2 universities. 1 vision. The Future of Online Education http://t.co/rRNM91kp #EdX","Cambridge, MA",Eastern Time (US & Canada),3423,10205,535,HootSuite,42.3736158,-71.10973349999999,2
2012-06-18 11:29:19 -0700,shujaats,48750870,Shujaat,"RT @HarvardHealth: If you automatically reach for a pill when something hurts, try these other, safer options. http://t.co/WkVgPd1E",United Kingdom,London,848,69,193,web,55.378051,-3.435973,2
2012-06-18 11:29:08 -0700,moiracathleen,71436906,moiracathleen,Obama's Former Harvard Law School Professor Says The President Failed to Advance Progressive Cause and Must be Defeated http://t.co/UjBKgMy5,New York,Eastern Time (US & Canada),12062,991,597,TweetButton,40.7143528,-74.00597309999999,0
2012-06-18 11:28:38 -0700,PismireMike,181157819,Mike McClellan,"They are starting to line up from both sides...
http://t.co/URzHdgOH","Raymond, Maine",,250,28,53,web,43.9015631,-70.468437,2
2012-06-18 11:28:27 -0700,kpsourcerqueen,15249256,Kiandra Plummer,"#NOEXCUSES!! Remarkable story, I'm sure you've heard abt this girl but jic  #motivationalmonday #inspiration  http://t.co/z6EuyRYS",NY,Eastern Time (US & Canada),2165,486,522,Seesmic,40.7143528,-74.00597309999999,2
2012-06-18 11:26:50 -0700,Xhitsthespot,273732504,Jacob Daniels,"RT @HarvardHealth: If you automatically reach for a pill when something hurts, try these other, safer options. http://t.co/WkVgPd1E",South-Eastern America,Central Time (US & Canada),5749,96,652,web,35.396144,-99.3818319,2
2012-06-18 11:26:04 -0700,csmediaontario,156970967,Wendy Margolese,#Mind-body option should include #prayer @harvardhealth  reach for a pill when something hurts? try other options. http://t.co/8kBMBXAS,"Richmond Hill, Ontario, Canada",Quito,213,139,109,web,43.88493,-79.43039,2
2012-06-18 11:25:22 -0700,JosephRByrd,22816416,Joe Byrd,"RT @HarvardHealth: If you automatically reach for a pill when something hurts, try these other, safer options. http://t.co/WkVgPd1E","Minneapolis, Minnesota",Central Time (US & Canada),2101,337,265,web,44.983334,-93.26666999999999,2
2012-06-18 11:25:13 -0700,AmalAZ,106368373,Amal Al Zubeidy,"RT @HarvardHealth: If you automatically reach for a pill when something hurts, try these other, safer options. http://t.co/WkVgPd1E","Dubai, UAE",Abu Dhabi,288,45,135,web,25.2644444,55.3116667,2
2012-06-18 11:25:04 -0700,nat_sol_be,193167201,Natalia,"RT @HarvardHealth: If you automatically reach for a pill when something hurts, try these other, safer options. http://t.co/WkVgPd1E",Chicago,Mountain Time (US & Canada),5144,87,297,web,41.8781136,-87.6297982,2
2012-06-18 11:23:58 -0700,LauraCiarmatori,88750673,Laura Ciarmatori,I was finally asked if I went to Harvard when wearing my Harvard shirt today. #lifecomplete,"Mountain Top, Pennsylvania",Central Time (US & Canada),2865,65,174,TwitterforiPhone,41.16952690000001,-75.87741900000002,2
2012-06-18 11:23:38 -0700,evanjtobin,391552852,Evan J. Tobin,A #harvard professor makes a video calling for @barackobama to be more progressive and @foxnews puts the story on its homepage like I care.,"Pittsburgh, Pa",,1583,114,152,TwitterforWindowsPhone,40.44062479999999,-79.9958864,4
2012-06-18 11:22:02 -0700,Rob_Coh,233069337,Rob Cohen,Excited to see Joseph Stiglitz tonight at the Harvard Book Store! #LiberalNerd and Damn proud of it!,Northeastern University ,Eastern Time (US & Canada),5160,1496,1971,web,42.25706599999999,-71.19604,4
2012-06-18 11:20:52 -0700,Harvard,39585367,Harvard University,Sitkoff Elected to Council of the American Law Institute http://t.co/2K5KOqGt,"Cambridge, MA",Quito,12621,126415,792,SocialFlow,42.3736158,-71.10973349999999,2
2012-06-18 11:20:34 -0700,zkanelik4,390048078,özkan çelik,RT @Harvard: Real students and real stories: tales of life @Harvard College in the admissions blog http://t.co/grIPNg8J,istanbul,Istanbul,13472,78,111,SocialFlow,41.00527,28.97696,4
2012-06-18 11:19:35 -0700,HarvardDC,428441232,Harvard Club of DC,I hope everyone else is looking forward to the Risk &amp; Reward Roundtable! Only $20! And it's tomorrow! Register online http://t.co/Xzx97C4e,"Washington, DC",Central Time (US & Canada),397,130,138,web,38.8951118,-77.0363658,4
2012-06-18 11:18:53 -0700,RawCandy,164981953,♥ Raw Candy,"RT @HarvardHealth: If you automatically reach for a pill when something hurts, try these other, safer options. http://t.co/WkVgPd1E",Table Mountain,West Central Africa,1993,332,471,web,37.8980539,-107.050882,2
2012-06-18 11:18:38 -0700,OccupyBawlStree,401675584,Occupy Bawl Street,"RT @NewsNinja2012: ""He (Obama) has evoked a politics of hand holding"" - Former Obama Harvard professor http://t.co/5btSqukO #tcot #gop #lnyhbt #teaparty",USA! USA! USA!,Eastern Time (US & Canada),13220,1724,1983,TweetDeck,37.09024,-95.712891,2
2012-06-18 11:18:30 -0700,HarvardDC,428441232,Harvard Club of DC,"Mark the Annual Meeting on your calendars! Join us this Wendesday, 6:30pm at the Anderson house! http://t.co/ZmXH0tFi","Washington, DC",Central Time (US & Canada),397,130,138,web,38.8951118,-77.0363658,2
2012-06-18 11:17:47 -0700,gluejar,31914221,eric hellman ,Looks like Harvard is now trying for Ivy League ungluing championship.,"montclair, nj",Eastern Time (US & Canada),5138,2131,438,Echofon,40.8259007,-74.2090053,2
2012-06-18 11:16:06 -0700,CFLancop,524901955,Christopher Lancop,Obama’s Harvard law prof: “The president must be defeated” in 2012 http://t.co/gRFYERgc For all the wrong reason though. What a twit...,Ottawa,Eastern Time (US & Canada),3791,163,233,TweetButton,45.4215296,-75.69719309999999,2
2012-06-18 11:15:49 -0700,yourenotsarah,62893626,Sarah ★,if Tetris was a sport I'd have a full scholarship to Harvard,Connecticut,Santiago,2025,60,71,web,41.6032207,-73.087749,2
2012-06-18 11:15:25 -0700,Juleslang1,609115113,Juleslang MPT,"RT @HarvardHealth: If you automatically reach for a pill when something hurts, try these other, safer options. http://t.co/WkVgPd1E",South Florida,Atlantic Time (Canada),1,11,56,web,27.6648274,-81.5157535,2
2012-06-18 11:15:12 -0700,SkyBlueRiver,229106755,Sky Blue River,The full article on stroke rehab with hypnosis - http://t.co/o5oydfmG,Cornwall,,2552,133,278,HootSuite,50.5036299,-4.6524982,2
2012-06-18 11:14:14 -0700,MiltonMorillo,37124128,Milton R. Morillo D.,RT @hgse: Exploring over 200 “how to” books written by 3-5-year-old children in the Boston Public Schools. http://t.co/23wCApAz,HN,Central America,17794,511,405,TweetDeck,15.199999,-86.241905,2
2012-06-18 11:13:00 -0700,DrWindom,472057547,Kevin Windom,"RT @HarvardHealth: If you automatically reach for a pill when something hurts, try these other, safer options. http://t.co/WkVgPd1E","Atlanta, GA",,400,1994,39,web,33.7489954,-84.3879824,2
2012-06-18 11:12:12 -0700,bwilliam46,13133342,bwilliam46,"RT @kateobenshain: For once, an academic gets it right. ""Obama's Harvard law professor Roberto Unger says 'he must be defeated in 2012'"" http://t.co/ahx9TV3a","Maryland Heights, MO",Central Time (US & Canada),6915,255,236,TwitterforBlackBerry,38.7131073,-90.42984009999999,2
2012-06-18 11:11:29 -0700,onthegomobility,155032082,On The Go Mobility,"RT @HarvardHealth: If you automatically reach for a pill when something hurts, try these other, safer options. http://t.co/WkVgPd1E","Milwaukee, WI",,83,36,162,web,43.0389025,-87.9064736,2
2012-06-18 11:11:27 -0700,CourtneyPool,10234842,Courtney Pool,"Harvard Health's list of alternatives to pain meds, incl. tai chi, massage, hypotherapy, biofeedback &amp; acupuncture: http://t.co/mgqzRnij",Philadelphia,Pacific Time (US & Canada),9075,2505,2586,TwitterforiPad,39.952335,-75.16378900000001,2
2012-06-18 11:10:25 -0700,JillKCrawley,243682204,Jill Kelly Crawley ,Interesting information on the state of the National Housing Market from Harvard's Kennedy School of Government. http://t.co/rCnZV9MN,"Boston, MA",Eastern Time (US & Canada),82,19,20,Facebook,42.3584308,-71.0597732,2
2012-06-18 11:09:03 -0700,DrHenriqueFDO,296486366,Henrique França,"RT @HarvardHealth: If you automatically reach for a pill when something hurts, try these other, safer options. http://t.co/WkVgPd1E",Belo Horizonte,,234,43,144,web,-19.9190677,-43.9385747,2
2012-06-18 11:09:03 -0700,Tansy_x,116010066,Tansy Purdey.,"Narrowed my 5 university's choices down to; Oxford, Cambridge, Durham, Warwick and Harvard (:",Somerset... ,London,8380,65,131,TwitterforBlackBerry,51.0587013,-2.9499066,2
2012-06-18 11:07:47 -0700,mcrichard,19483655,Michael Richard,RT @NewsNinja2012: BREAKING NEWS!! Must See &gt;&gt; Obama’s Harvard law professor says ‘President MUST be defeated in 2012 in scathing video!! http://t.co/Uth61rGp,"Hoover, Alabama",Central Time (US & Canada),1125,34,49,TweetDeck,33.4053867,-86.8113781,2
2012-06-18 11:07:36 -0700,HarvardMelissa,316430927,Melissa Harris,Local Dairy Farm Tour http://t.co/wGp7xSIg,"Cambridge, MA",,1965,2024,2290,twitterfeed,42.3736158,-71.10973349999999,2
2012-06-18 11:06:15 -0700,Mzyks,97162354,Mzwandile Guliwe,"RT @HarvardHealth: If you automatically reach for a pill when something hurts, try these other, safer options. http://t.co/WkVgPd1E","Johannesburg, South Africa",Pretoria,48,6,77,web,-26.2041028,28.0473051,2
2012-06-18 11:06:05 -0700,ImanAlmansour,175746491,إيمان المنصور,"RT @HarvardHealth: If you automatically reach for a pill when something hurts, try these other, safer options. http://t.co/WkVgPd1E",US/SA,Eastern Time (US & Canada),1048,117,185,web,33.14577209999999,-111.6491657,2
2012-06-18 11:05:35 -0700,FisioPratoUS,542353773,Luis Fernando Prato,"RT @HarvardHealth: If you automatically reach for a pill when something hurts, try these other, safer options. http://t.co/WkVgPd1E",USA,Eastern Time (US & Canada),142,115,51,web,37.09024,-95.712891,2
2012-06-18 11:05:23 -0700,CTAM,16710280,CTAM,Execs share their thoughts on the caliber of the Cable Executive Management at Harvard Business School http://t.co/JNf9j3te #CTAM,"National Harbor, MD",Quito,3865,1969,639,HootSuite,38.784349,-77.014704,2
2012-06-18 11:04:22 -0700,kanonfoundation,358435031,Kanon,I just got my dream job! I'll be working here. http://t.co/DxlvLVb9 http://t.co/Guj3uwpd,"Cambridge, Massachusetts ",Eastern Time (US & Canada),43,246,1984,Facebook,42.3736158,-71.10973349999999,2
2012-06-18 11:04:15 -0700,aenasser,246744692,amal nasser,"RT @HarvardHealth: If you automatically reach for a pill when something hurts, try these other, safer options. http://t.co/WkVgPd1E",Jordan,Jerusalem,153,38,54,web,30.585164,36.238414,2
2012-06-18 11:03:55 -0700,yakapAral,200529046,Yakap Aral,Intro to Computer Science - Download Free Content from Harvard University on iTunes http://t.co/Ib7D5uHB,New York City,Eastern Time (US & Canada),1350,336,1756,Facebook,40.7143528,-74.00597309999999,2
2012-06-18 11:03:07 -0700,PerssonGulda,592131631,Charlotte,When you bake extra to feed our homeless friends at Harvard Square #smallthings,"Harvard University, Cambridge",,214,31,20,TwitterforiPhone,42.3731794,-71.1184494,2
2012-06-18 11:02:50 -0700,DDworkouts,541897466,DD,See the 4th item on this list. Or just take a bunch of pills. Up to you:  http://t.co/bvUa2xZE,New Jersey,Atlantic Time (Canada),296,1046,987,web,40.0583238,-74.4056612,2
2012-06-18 11:02:37 -0700,rhschaefer,323466609,Ryan Schaefer☝,"@13josediaz the harvard innovation lab, I'm an intern for a startup company",St. Lawrence University,Quito,1130,60,88,TwitterforiPhone,44.5866774,-75.16354319999999,2
2012-06-18 11:02:33 -0700,jridgley,21827324,Joe Ridgley,"RT @DVNF: #Militaryfact On June 18, 1942 U.S. Navy commissions its first black officer, Harvard University medical student Bernard Whitfield Robinson","Peculiar, MO",Central Time (US & Canada),43,26,35,HootSuite,38.71917639999999,-94.4585625,2
2012-06-18 11:02:19 -0700,PlacesMA,123159863,Massachusetts Places,Charles Hotel is buzzing again: http://t.co/ua82nzjg - RT @SweetzBoston Corbu salon n spa at the Charles Hotel in Harvard Sq is soooo nic...,"Boston, MA",,24890,3403,569,PlaceTweet,42.3584308,-71.0597732,4
2012-06-18 11:01:57 -0700,FatimaFSRS,578128963,FSS,"RT @HarvardHealth: If you automatically reach for a pill when something hurts, try these other, safer options. http://t.co/WkVgPd1E",Abu Dhabi,Abu Dhabi,236,53,226,web,24.4666667,54.3666667,2
2012-06-18 11:01:33 -0700,MicheleLanfrank,21311577,"MicheleLanfrank, LLC","Awesome opportunity from Harvard U!

WE-Movement http://t.co/w4UgDTkl","New York, NY",Pacific Time (US & Canada),1471,625,1413,Facebook,40.7143528,-74.00597309999999,4
2012-06-18 11:00:14 -0700,HEBF1,366042694,Zuzana Kovacova,"RT @HarvardHealth: If you automatically reach for a pill when something hurts, try these other, safer options. http://t.co/WkVgPd1E",United Kingdom,London,1143,569,1665,web,55.378051,-3.435973,2
2012-06-18 11:00:09 -0700,jennifershark,63343939,Jennifer Shark,"RT @HarvardHealth: If you automatically reach for a pill when something hurts, try these other, safer options. http://t.co/WkVgPd1E","Cambridge, MA",Eastern Time (US & Canada),11673,352,181,web,42.3736158,-71.10973349999999,2
2012-06-18 10:59:26 -0700,drjaipaul,245279446,Dr.Jaipaul Parmar ,"RT @HarvardHealth: If you automatically reach for a pill when something hurts, try these other, safer options. http://t.co/WkVgPd1E","Vancouver, BC",Pacific Time (US & Canada),163,178,378,web,49.261226,-123.1139268,2
2012-06-18 10:59:02 -0700,ABenderRD,20985082,Alice Bender,"RT @onemedical: RT @HarvardHSPH: Alcohol is ""both a tonic &amp; a poison – the difference lies in the dose"" http://t.co/w1mmc7f6 #publichealth","Washington, DC",Quito,645,129,146,HootSuite,38.8951118,-77.0363658,4
2012-06-18 10:57:55 -0700,HealthTrendsRe,374589541,Health Trends Resrch,Pain relief outside the pill bottle http://t.co/g239mOJy,"Baltimore, MD",Quito,56,19,70,TweetButton,39.2903848,-76.6121893,2
2012-06-18 10:56:57 -0700,amannju,467835425,Julia Amann,"RT @HarvardHealth: If you automatically reach for a pill when something hurts, try these other, safer options. http://t.co/WkVgPd1E","Blacksburg, VA",Eastern Time (US & Canada),30,22,71,web,37.2295733,-80.4139393,2
2012-06-18 10:56:26 -0700,djspooky,241272963,Paul D. Miller,Really? #Obama's #Harvard professor attacks him for not fighting the #Republican situation more? Solution = defeat? http://t.co/mDGKAloc No.,New York,Quito,8986,4850,850,TwitterforiPad,40.7143528,-74.00597309999999,2
2012-06-18 10:56:10 -0700,DrTraciStein,427778152,"Traci Stein PhD, MPH",good info re pain mgmt alternatives to drugs from the Harvard health blog: .http://t.co/WkVgPd1E,"New York, NY",Eastern Time (US & Canada),90,43,84,TwitterforiPhone,40.7143528,-74.00597309999999,2
2012-06-18 10:56:08 -0700,smfleming,245493776,Steve Fleming,Neuroscience of empathy: critical review by zaki and ochsner http://t.co/lcmi1Wdc,New York,,837,618,183,SafarioniOS,40.7143528,-74.00597309999999,2
2012-06-18 10:56:01 -0700,FalseMagic2K,337730716,FalseMagic,"From Harvard's experimental forest, we now have Zombie Maple Trees: http://t.co/ImvIyz67",Baltimore,Eastern Time (US & Canada),64,808,1508,web,39.2903848,-76.6121893,2
2012-06-18 10:55:51 -0700,Realistology,506757819,Hamad N,"RT @HarvardHealth: If you automatically reach for a pill when something hurts, try these other, safer options. http://t.co/WkVgPd1E",Toronto,,92,11,45,web,43.653226,-79.3831843,2
2012-06-18 10:54:50 -0700,mikajhunter,260953352,Mika J Hunter,"RT @HarvardHealth: If you automatically reach for a pill when something hurts, try these other, safer options. http://t.co/WkVgPd1E","Durham, NC",Eastern Time (US & Canada),812,64,98,web,35.9940329,-78.898619,2
2012-06-18 10:53:38 -0700,nickcf,21336813,Nicolas C. Ferreyros,"RT @HarvardHealth: If you automatically reach for a pill when something hurts, try these other, safer options. http://t.co/WkVgPd1E","Washington, D.C.",Eastern Time (US & Canada),1676,579,1947,web,38.8951118,-77.0363658,2
2012-06-18 10:53:31 -0700,HCAHarrisburg,611784970,Home Care Assistance,"RT @HarvardHealth: If you automatically reach for a pill when something hurts, try these other, safer options. http://t.co/WkVgPd1E","Harrisburg, PA",,5,16,154,web,40.2737002,-76.8844179,2
2012-06-18 10:52:55 -0700,pembroke1347,111019811,Pembroke College,Chenzi Xu @Harvard '11 has been announced as the 2012-2013 Governor William Shirley Scholar at Pembroke: http://t.co/HyUrgBAo,Cambridge,London,476,481,37,HootSuite,42.3736158,-71.10973349999999,2
2012-06-18 10:52:50 -0700,SeniorsMoment,22961914,Barbara Tucker,"RT @OneLegSandpiper: #ThingsToShoutAtObama Funny how the guy with two Harvard degrees, a car elevator and a dressage horse calls you an out of touch elitist.",California,Pacific Time (US & Canada),4135,2355,2284,web,36.778261,-119.4179324,2
2012-06-18 10:52:36 -0700,pantslakz,21222566,Pantea Razzaghi,"RT @thekarin: If You Don't Like Your Future, Rewrite Your Past - Rosabeth Moss Kanter - Harvard Business Review http://t.co/79Tg7BRd",Toronto,Central Time (US & Canada),794,169,181,HootSuite,43.653226,-79.3831843,2
2012-06-18 10:52:18 -0700,DHWBoston,143119331,Dental Health Boston,"RT @harvardhealth: If you automatically reach for a pill when something hurts, try these other, safer options. http://t.co/A9TtdGau","Boston, Massachusetts",Central Time (US & Canada),3136,876,1074,HootSuite,42.3584308,-71.0597732,2
2012-06-18 10:52:05 -0700,ManaKayaTMB,422186000,Heather M. Palleiko,"RT @HarvardHealth: If you automatically reach for a pill when something hurts, try these other, safer options. http://t.co/WkVgPd1E",Greater Los Angeles,Pacific Time (US & Canada),303,97,151,web,34.0596149,-118.1122679,2
2012-06-18 10:52:04 -0700,pat1944,16475202,pat1944,"RT @OneLegSandpiper: #ThingsToShoutAtObama Funny how the guy with two Harvard degrees, a car elevator and a dressage horse calls you an out of touch elitist.",Oregon,Pacific Time (US & Canada),51649,1950,2128,web,43.8041334,-120.5542012,2
2012-06-18 10:51:54 -0700,Howard_Shaffer,316859180,Howard Shaffer,"RT @HarvardHealth: If you automatically reach for a pill when something hurts, try these other, safer options. http://t.co/WkVgPd1E",Harvard Medical School,Eastern Time (US & Canada),715,164,79,web,42.3353991,-71.1022378,2
2012-06-18 10:51:50 -0700,JamieDoster,285373716,James Doster,"RT @HarvardHealth: If you automatically reach for a pill when something hurts, try these other, safer options. http://t.co/WkVgPd1E",Stone Mountain,Eastern Time (US & Canada),415,308,826,web,33.8081608,-84.17019599999999,2
2012-06-18 10:50:59 -0700,indecision,14496573,Indecision,You can tell this Harvard professor is really angry about Obama's first term because he's almost not boring. http://t.co/JUlNAxBO,New York,Eastern Time (US & Canada),14433,46853,781,web,40.7143528,-74.00597309999999,2
2012-06-18 10:50:40 -0700,HarvardHealth,22708797,Harvard Health,"If you automatically reach for a pill when something hurts, try these other, safer options. http://t.co/WkVgPd1E","Boston, MA",Eastern Time (US & Canada),904,351040,571,web,42.3584308,-71.0597732,2
2012-06-18 10:49:49 -0700,HuntWalter83,350900141,Walter(Britt)Hunt 3,RT @FoxNewsInsider: VIDEO: Obama's former Harvard professor says president 'must be defeated in the coming election' http://t.co/u13cHmYe,Charlotte North Carolina,,4552,358,2002,TweetButton,35.2270869,-80.8431267,2
2012-06-18 10:49:37 -0700,yourbestamigo,380720615,Hermes Triverius,"Attack of the zombie maples: 

Last month, I spent several days in Harvard Forest, 3500 acres of woods dedicated... http://t.co/zthsnLof",NY,Mountain Time (US & Canada),3580,814,1005,twitterfeed,40.7143528,-74.00597309999999,2
2012-06-18 10:49:16 -0700,improvasylum,18873480,Improv Asylum,"If you call Harvard ""Hartford"" you probably don't go to college.","Boston, MA",Eastern Time (US & Canada),11469,3170,762,TwitterforiPhone,42.3584308,-71.0597732,2
2012-06-18 10:49:12 -0700,pursueliberty,70788259,Cory Emberson,RT @whpresscorps: Obama's Harvard law professor Roberto Unger says 'he must be defeated in 2012' http://t.co/AcnNjpOJ,"Bay Area, California",Pacific Time (US & Canada),20577,2148,2357,TweetCasterforAndroid,37.8043507,-121.8107079,2
2012-06-18 10:48:30 -0700,FoxNewsInsider,147725246,FoxNewsInsider,VIDEO: Obama's former Harvard professor says president 'must be defeated in the coming election' http://t.co/u13cHmYe,NYC NY,,19764,8941,190,TweetButton,40.7143528,-74.00597309999999,2
